_id,latitudeWGS84,longitudeWGS84
524,43.1856824929756,-2.679213764079049
525,43.2260141757827,-2.732631025122783
526,43.22428513560004,-2.73527298537034
527,43.23065683028356,-2.753461700198187
553,43.22940510153047,-2.728611230942447
528,43.22265337071622,-2.732890712174371
529,43.22445341377823,-2.733036142716947
530,43.22265337071622,-2.732890712174371
531,43.22636233269628,-2.746116507336581
532,43.22565196528257,-2.722896638003134
533,43.21687689283601,-2.705898828959171
534,43.21696714218301,-2.70605098130304
535,43.1999850597017,-2.690638410574518
536,43.19342631259151,-2.683424357601834
537,43.19560390373109,-2.715026481750028
554,43.21324027515747,-2.746493040821101
538,43.2210982785815,-2.733801763852848
539,43.18254655919534,-2.692416447991574
540,43.21674943993017,-2.729833615272908
541,43.21603590631144,-2.73081629227527
542,43.21485956108773,-2.736497544746178
543,43.2239621681902,-2.722114691658519
544,43.2239621681902,-2.722114691658519
545,43.23199099463993,-2.737599991624121
546,43.23199099463993,-2.737599991624121
547,43.22248030240725,-2.732606604512127
548,43.22173258713327,-2.73638652827084
549,43.2224288359795,-2.73634868215898
557,43.32963241739586,-2.514716876104124
558,43.31804706629837,-2.521034964317272
559,43.33790513249714,-2.515370363622293
560,43.32784741609967,-2.511650909342785
561,43.3278627793255,-2.511404564957428
562,43.32868117579536,-2.514814319254787
563,43.32607399758803,-2.514048706274769
564,43.31385072238571,-2.498879212427496
565,43.33414195068602,-2.506257534397642
566,43.34263156895007,-2.506144360291649
567,43.32662726405138,-2.514029528086671
568,43.15276133127479,-2.933908375045787
569,43.15502348538908,-2.94014462609096
570,43.15277393841195,-2.933893390878652
571,inf,inf
572,inf,inf
573,43.15466688839977,-2.931078569070276
574,43.15416806161905,-2.937386278857108
575,43.26548431413213,-2.927633445334267
576,43.15304996974152,-2.930855863219485
577,43.15160557294418,-2.934827869553436
578,43.15800633663714,-2.789383734976663
579,43.15810908002532,-2.791714415752044
580,43.15859991820874,-2.789281439699898
581,43.1581450189728,-2.798217241765482
2534,43.24768511868065,-2.887662870511352
582,inf,inf
583,43.15859991820874,-2.789281439699898
584,43.3467024292445,-2.482378921147307
585,43.34664232031212,-2.485667415617572
586,42.98079358408719,-2.399259189381489
587,42.98079358408719,-2.399259189381489
588,42.98079358408719,-2.399259189381489
589,43.15859991820874,-2.789281439699898
590,43.15859991820874,-2.789281439699898
591,43.15437019223498,-2.789766169596944
592,inf,inf
593,43.12080290020187,-2.77170496952802
607,43.11879915474079,-2.767992029683902
594,inf,inf
595,inf,inf
596,43.12478592215273,-2.773360979841785
597,inf,inf
598,43.11991520709422,-2.773795511554946
599,43.12453292194206,-2.77448732392473
600,43.12211707269902,-2.775229236591093
601,43.12548814974449,-2.76640238896657
602,43.10314333314832,-2.788292955840395
603,43.12534374434129,-2.772904964865186
604,43.11695372657265,-2.767286893457723
605,43.11686995925275,-2.767156688318282
606,43.12062240372249,-2.77177601291079
609,43.11914653836436,-2.767762028388476
610,43.12480148761164,-2.765920420512684
611,43.12321155588314,-2.769955865983842
612,43.12313865945645,-2.769981830780678
613,43.12364862426585,-2.772635557697009
614,43.12588408349254,-2.772900869997463
615,inf,inf
616,43.11877524690646,-2.767628215209782
617,43.11992955930819,-2.771690886426974
618,43.17514082679806,-2.921397752069991
619,43.17417024560753,-2.921074670732944
620,43.17076376280507,-2.919120032232184
621,43.16911171114424,-2.915665144321332
622,43.17557458078507,-2.919227326043302
623,43.16429827714767,-2.919307098837463
624,43.18817311949348,-2.949243052427863
625,43.17818683330638,-2.911838426349767
626,43.1674885368595,-2.922329048410871
627,43.16755381645267,-2.911717737822226
628,43.16237948542963,-2.929799424067241
629,43.19197712623246,-2.940161892014284
630,43.17026859143075,-2.920461215529059
631,43.18194555238167,-2.930007853363401
632,43.1667241710791,-2.923626407218516
633,43.17548579145743,-2.921396691981848
634,43.17583451068514,-2.921802397616302
635,43.16582318653506,-2.927335579349883
636,inf,inf
637,43.17891332165336,-2.912941824106587
638,43.19429462961095,-2.934138433791493
639,43.17620871991052,-2.914207826046538
640,43.17530624353464,-2.914345274340243
641,43.19383863590696,-2.938171739923705
642,43.1930237179371,-2.934414628098336
643,inf,inf
644,43.16898510793246,-2.912942153106119
645,43.17032010698406,-2.91566889741197
646,43.14975223500601,-2.941554559296444
647,43.16595847229382,-2.92266075625765
648,43.17284347279747,-2.912832564204797
649,43.19506112872477,-2.934128007036148
650,43.17331830205243,-2.919054049666772
651,43.17612980115738,-2.914592196621048
652,43.19128181848143,-2.949860472289955
653,43.17347352345367,-2.91281110554605
654,43.17655427479217,-2.914441983877947
655,43.17045717833082,-2.920343190496003
656,43.16437644841733,-2.921823858165021
657,43.19224149725987,-2.933506456975958
658,43.16610889383974,-2.921150738146693
659,43.16558780070132,-2.925695751118247
660,43.16518230853301,-2.924765283007394
661,43.16754475738119,-2.922799748835006
662,43.17063323575643,-2.91898967320687
663,43.17050991096819,-2.918692380199313
664,43.17025997708618,-2.918520686706476
665,43.17285896705701,-2.919463374397639
666,43.17446943544661,-2.919479177024325
667,43.16946980624962,-2.91408009484284
668,43.17516385271091,-2.921411741360947
669,43.16518312460947,-2.924746476419167
670,43.19183562396837,-2.931611313547757
671,43.15893051264609,-2.931457313209847
672,43.15893051264609,-2.931457313209847
673,0.0,-7.488743884387038
674,43.17017441422058,-2.917006068999327
675,43.32006934458278,-2.649042960313087
676,43.32534992176973,-2.666760386327395
677,43.32427195505939,-2.667914230385001
678,43.3205914911622,-2.642903992354048
679,43.32474466681663,-2.671390100548618
680,43.32375209148088,-2.662209185389884
681,43.3237144104877,-2.662195000838345
682,43.32375131618542,-2.667658752199649
683,43.30566438007734,-2.640904091322432
684,43.31808534899247,-2.653931178532351
685,43.30875173539498,-2.639962963640661
686,43.31826684295923,-2.640612625453524
687,43.30295021762313,-2.638609435988966
688,43.31890347089713,-2.654122366594422
689,43.32128608488369,-2.644377641866713
690,43.31649385532299,-2.646002236980713
691,43.31625125817481,-2.646201512600814
692,43.31150429713504,-2.638222998357037
693,43.32141599925075,-2.643035204195785
694,43.3185989609027,-2.653173032544978
695,43.32366515409884,-2.661981174732276
696,43.30820312919978,-2.637033622620432
697,43.32456867203367,-2.667839260150437
698,43.32126414865584,-2.666101625150131
699,43.32002095475426,-2.648758660430816
700,43.34417791092643,-2.783610453628829
701,43.34362161691261,-2.776165027582644
702,43.34176493006755,-2.775038704603468
703,43.33795013768822,-2.785973095845997
704,43.33865721861867,-2.776513907463748
705,43.34264616719403,-2.768792987248819
706,43.33641844752955,-2.779097753241935
707,43.33288682457919,-2.753581582219416
708,43.34315349857967,-2.778180659673775
710,43.34253142157237,-2.774653222934672
711,43.33835910657022,-2.782214269891747
712,43.34316788960579,-2.778283738163945
713,43.35006000978434,-2.776503058371139
714,43.32813382556667,-2.771754312243403
715,43.33821397752982,-2.780765882331603
716,43.34046920210519,-2.763831067101551
717,43.34124575299257,-2.76339475725519
718,43.34537199558515,-2.752964917761266
719,43.33255297611699,-2.753454186118577
720,43.33341240260771,-2.754226032908591
721,43.34327821111681,-2.77825475174447
2535,43.24756503275825,-2.887516996741352
722,43.34056821250147,-2.76570318809862
723,43.3421665563789,-2.775137683541669
724,43.32826279363344,-2.762725480808664
725,43.34255426387288,-2.774857846090492
726,43.34469643975182,-2.782335104500371
727,43.33510495399446,-2.756779060822015
728,43.3326650804751,-2.753557521715644
729,43.33171372893514,-2.768832692594445
730,43.33154525415551,-2.768841890974649
731,43.34244892478991,-2.775432972491614
732,43.3420546728934,-2.775939618444825
733,43.34999689370915,-2.771038531949845
